Model,River_Name,R2_Test,MSE_Test,MAPE_Test,R2_Train,MSE_Train,MAPE_Train,System,Selected_System,TopK_Features,Additional_Features_Used,ARIMA_Enabled,Num_Features_Used,Feature_Names
LR,Quesnel,-0.020001258993464388,662855806298.322,6767.787794546199,0.41146003903140904,4006515940805.2725,16700.49061635257,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
LR,Raft,-35.13743759212577,5582394479.515658,794.0486975984925,-129.49877148934578,96484500070.35173,588.2448448703568,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
LR,Stellako,0.4010835875456854,77565221111.33432,236.43999453413826,0.05745637177274021,98298786474.64922,98.02383633894458,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
PR,Chilko,0.11517010519243265,1200076934589.417,93.40397930252526,0.4030999063521866,665455482892.5997,71.18348693372039,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
PR,Late Stuart,-2.8339807788971956,70741665987.33049,579.2560573503162,0.7099942910396742,260964163769.5071,982.1243828085663,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
PR,Quesnel,0.11148625423303216,577407616083.4224,3291.1567445787837,0.631675391905113,2507388642386.128,7995.914759368158,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
PR,Raft,-175.41290709007814,27251695313.04973,2243.3075773227006,-87.52211249328265,65448982175.15497,1357.3795022800657,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
PR,Stellako,-4.524267937449579,715443850153.6586,139.98652159266192,0.25823879109240144,77358993797.16046,61.25027170051847,Fraser River,Fraser River,6,False,False,6,"Total_Returns, AgeClass_0.2, AgeClass_1.1, River_Chilko, River_Quesnel, River_Raft"
RF,Chilko,-0.6516190402852082,1019252218384.8496,135.90268854786603,0.7563582263137348,322726312081.7987,41.98843718350491,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Late Stuart,-0.3994856155905826,27615286253.323925,129.02708876691017,0.9485416867904255,47904823186.34859,91.51411176041077,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Quesnel,0.8567890012849447,99625081343.75879,528.2823246529891,0.8937461678375168,761490392664.8453,131.3317770490586,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Raft,-1.9466717144295318,481454056.9758562,269.82116813749894,0.3484238000087626,498325445.0341625,93.62368803844939,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Stellako,0.2976868386864542,96435313596.69414,112.5447595060672,0.8322912463789462,17484139996.274788,33.04900543679934,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Chilko,-3.477682947396887,2763281462636.9155,179.76775696486183,0.9999561198810114,58123320.81082097,0.8942321702532224,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Late Stuart,0.2746673501970748,14312593520.11058,142.2569384250478,0.9997990009018297,187118964.02915916,26.609519324058923,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Quesnel,0.8403356309130976,111070908664.15681,630.5849277595985,0.9999787113835865,152569338.36743137,122.69955538925699,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Raft,-0.0995888438165824,179660838.11388382,226.55944311318387,0.9423619638014331,44081567.19034905,40.20242809543767,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Stellako,0.5870256059198511,56705921794.25783,103.00779879158772,0.9984002401213427,166779760.00029466,3.886926000849732,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Chilko,-1.8011981555326089,1728684015212.8093,123.4591833281628,0.9083009703981426,121463939443.30164,30.12592167485064,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Late Stuart,-0.53857027122591,30359767894.3115,178.60430711139566,0.9344515748692209,61021932515.4507,225.21660070750795,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Quesnel,0.741201320730221,180033933882.47223,1014.6649447048139,0.9822522506463334,127192971295.13504,1088.6561568180002,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Raft,-10.245396672415435,1837375308.4623368,629.0036672652769,-2.0215246267991644,2310861882.849043,356.2914577355999,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Stellako,0.4184508243221772,79853091494.82422,101.29217390401337,0.5860422200221038,43156338720.604805,51.004754856976774,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Chilko,0.1282559853655637,537973345612.6963,88.63120919973682,0.0019191346394292763,1322051436269.7131,79.94325283015333,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Late Stuart,0.10422931027875493,17675754390.337624,346.6973049049336,0.7497722597060206,232948087635.18262,470.33020872404256,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Quesnel,0.5560601407505501,308827848323.73206,2052.276675488769,0.8245077249035752,1257702228268.512,3707.4637885490224,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Raft,-230.42016929268618,37811534561.65492,1961.3510911901517,-39.204856102058145,30748671927.952602,1182.6075806369572,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Stellako,0.1577565757641931,115649276156.2704,118.4434269603313,-0.6265977778276239,169577691391.2823,71.85962638984805,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Chilko,-0.23837490180629173,764229725542.6521,97.57238093180158,0.6031928396274245,525608189175.2839,50.11496348890795,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Late Stuart,0.200302856901595,15779987501.556717,122.20726283658476,0.8433284740776311,145852463470.37357,157.26361796863816,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Quesnel,-2.225715493703241,2243976868644.1313,5128.699367194064,0.9441360420250411,400360781615.0288,369.11066489810787,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Raft,-4135.012249546654,675779343689.6599,1596.050220788544,-1.1058905220478121,1610584965.5141082,119.23673758366174,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Stellako,-0.17269397640803086,161023767739.6656,107.75623262585398,-0.14788527879622837,119670479213.53497,78.78781916302032,Fraser River,Fraser River,10,True,True,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Chilko,-0.6492709193163138,1017803138755.5858,135.47226848902798,0.7563582263137348,322726312081.7987,41.98843718350491,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Late Stuart,-0.38837115388822907,27395970643.329197,126.16617124794264,0.9485416867904255,47904823186.34859,91.51411176041077,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Quesnel,0.8566640034659936,99712036382.07661,503.43850750602064,0.8937461678375168,761490392664.8453,131.3317770490586,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Raft,-1.7196307983372034,444358044.6793766,250.52803532131728,0.3484238000087626,498325445.0341625,93.62368803844939,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
RF,Stellako,0.30108898099458303,95968162077.31871,112.10801146383179,0.8322912463789462,17484139996.274788,33.04900543679934,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Chilko,-3.4775741424963487,2763214316622.284,179.76645478146358,0.9999561198810114,58123320.81082097,0.8942321702532224,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Late Stuart,0.27466735020514144,14312593519.951405,142.2569384203664,0.9997990009018297,187118964.02915916,26.609519324058923,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Quesnel,0.8403356309127789,111070908664.37852,630.584927726243,0.9999787113835865,152569338.36743137,122.69955538925699,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Raft,-0.09958884374376042,179660838.1019855,226.55944308667478,0.9423619638014331,44081567.19034905,40.20242809543767,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
GBRT,Stellako,0.5870256059256665,56705921793.4593,103.0077987908212,0.9984002401213427,166779760.00029466,3.886926000849732,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Chilko,-1.8014918139347547,1728865238588.4995,123.2879439936204,0.9083009703981426,121463939443.30164,30.12592167485064,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Late Stuart,-0.531531766367547,30220880917.343838,176.27758017242905,0.9344515748692209,61021932515.4507,225.21660070750795,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Quesnel,0.7409526404894125,180206928899.904,999.3489726514765,0.9822522506463334,127192971295.13504,1088.6561568180002,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Raft,-9.705839363719518,1749217522.1807675,612.9655663759169,-2.0215246267991644,2310861882.849043,356.2914577355999,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
XGB,Stellako,0.42087728518131773,79519911758.53154,100.77926977522189,0.5860422200221038,43156338720.604805,51.004754856976774,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Chilko,0.12759682383708582,538380129401.0806,88.64754025042843,0.0019191346394292763,1322051436269.7131,79.94325283015333,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Late Stuart,0.10422931027877491,17675754390.337227,346.69730490492026,0.7497722597060206,232948087635.18262,470.33020872404256,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Quesnel,0.5560601407505502,308827848323.732,2052.2766754887834,0.8245077249035752,1257702228268.512,3707.4637885490224,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Raft,-230.42016929268698,37811534561.65505,1961.351091190166,-39.204856102058145,30748671927.952602,1182.6075806369572,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
LR,Stellako,0.15775657576419289,115649276156.27043,118.44342696033188,-0.6265977778276239,169577691391.2823,71.85962638984805,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Chilko,-0.24084370853379355,765753283138.195,97.60371996312756,0.6031928396274245,525608189175.2839,50.11496348890795,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
PR,Late Stuart,0.2003028569016374,15779987501.55588,122.2072628365535,0.8433284740776311,145852463470.37357,157.26361796863816,Fraser River,Fraser River,10,True,False,10,"AgeClass_0.2, AgeClass_1.1, Total_Returns_Yminus3, AgeClass_0.2_Yminus4, AgeClass_0.3_Yminus3, AgeClass_1.1_Yminus4, AgeClass_1.2_Yminus3, AgeClass_1.3_Yminus2, AgeClass_2.2_Yminus2, Total_Returns_NextYear_Yminus4"
